NS_SA_ID,NS_ETAB_ID,TE_STRUCTURE,CO_DEGRE_SPEC,CO_ANNEE_ETUDES,CO_OPTION,TE_INTITULE,DT_DEBUT,DT_FIN,DT_EXPIRATION,TE_STATUT,NS_PARAM_ID_SA,NS_OBJ_ID_DEGR_SPEC,NS_OBJ_ID_ANNEE_ETUDE,NS_OBJ_ID_SA,NS_PARAM_ID_STATUT
198424,567,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,106,1822,6030
198425,567,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,106,1607,6030
198426,567,Option de base simple,1 D2 G,1 D2 4 G,2926,GREC,2014-09-01,9999-12-31,,En cours,6023,49,106,1450,6030
198427,567,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,56,122,1271,6030
198428,567,Option de base simple,1 D3 G,1 D3 6 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1583,6030
198429,567,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198430,567,Option de base simple,1 D3 G,1 D3 6 G,2119,LANGUE MODERNE II ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,122,1586,6030
198431,567,Option de base simple,1 D3 G,1 D3 6 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1587,6030
198432,567,Option de base simple,1 D3 G,1 D3 6 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,122,1596,6030
198433,567,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,122,1822,6030
198434,567,Option de base simple,1 D3 G,1 D3 6 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,122,1607,6030
198435,567,Option de base simple,1 D3 G,1 D3 6 G,2926,GREC,2014-09-01,9999-12-31,,En cours,6023,56,122,1450,6030
198436,567,Option de base simple,1 D3 G,1 D3 6 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1629,6030
198438,567,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,49,106,2726,6030
198439,567,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,56,122,2726,6030
198440,567,Option de base simple,1 D3 G,1 D3 6 G,6101,SCIENCES,2016-09-01,9999-12-31,,En cours,6023,56,122,2493,6030
198442,567,Option de base simple,1 D3 G,1 D3 6 G,1379,EDUCATION ARTISTIQUE,2017-10-01,9999-12-31,,En cours,6023,56,122,2728,6030
198445,571,Option de base groupée,1 D2 TQ,1 D2 4 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2014-09-01,9999-12-31,,En cours,6022,51,110,913,6030
198446,571,Option de base groupée,1 D2 TQ,1 D2 4 TQ,9109,TECHNIQUES SCIENCES,2014-09-01,9999-12-31,,En cours,6022,51,110,948,6030
198448,571,Option de base simple,1 D2 TT,1 D2 4 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1584,6030
198449,571,Option de base groupée,1 D2 TT,1 D2 4 TT,6101,ARTS,2014-09-01,9999-12-31,,En cours,6022,52,113,860,6030
198450,571,Option de base groupée,1 D2 TT,1 D2 4 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,52,113,908,6030
198451,571,Option de base groupée,1 D2 TT,1 D2 4 TT,9107,SCIENCES APPLIQUEES,2014-09-01,9999-12-31,,En cours,6022,52,113,947,6030
198452,571,Option de base groupée,1 D3 P,1 D3 6 P,7125,VENDEUR/VENDEUSE,2014-09-01,9999-12-31,,En cours,6022,57,127,892,6030
198453,571,Option de base groupée,1 D3 TQ,1 D3 6 TQ,8109,TECHNIQUES SOCIALES,2014-09-01,9999-12-31,,En cours,6022,58,134,910,6030
198457,571,Option de base simple,1 D3 TT,1 D3 6 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,59,137,1584,6030
198460,571,Option de base groupée,1 D3 TT,1 D3 6 TT,6101,ARTS,2014-09-01,9999-12-31,,En cours,6022,59,137,860,6030
198461,571,Option de base groupée,1 D3 TT,1 D3 6 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,59,137,908,6030
198462,571,Option de base groupée,1 D3 TT,1 D3 6 TT,9107,SCIENCES APPLIQUEES,2014-09-01,9999-12-31,,En cours,6022,59,137,947,6030
198465,571,Option de base groupée,1 D3 TQ,1 D3 6 TQ,9309,TECHNICIEN/TECHNICIENNE CHIMISTE,2017-01-15,9999-12-31,,En cours,6022,58,134,957,6030
198467,571,Option de base groupée,1 D3 TQ,1 D3 6 TQ,6210,TECHNICIEN/TECHNICIENNE EN INFOGRAPHIE,2017-10-01,9999-12-31,,En cours,6022,58,134,869,6030
198468,589,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,49,106,1271,6030
198469,589,Option de base simple,1 D2 G,1 D2 4 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1583,6030
198470,589,Option de base simple,1 D2 G,1 D2 4 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1584,6030
198471,589,Option de base simple,1 D2 G,1 D2 4 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1587,6030
198472,589,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,106,1607,6030
198473,589,Option de base groupée,1 D2 TQ,1 D2 4 TQ,6111,TECHNIQUES ARTISTIQUES,2014-09-01,9999-12-31,,En cours,6022,51,110,863,6030
198474,589,Option de base groupée,1 D2 TQ,1 D2 4 TQ,7406,SECRETARIAT-TOURISME,2014-09-01,9999-12-31,,En cours,6022,51,110,901,6030
198475,589,Option de base simple,1 D2 TT,1 D2 4 TT,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1583,6030
198476,589,Option de base simple,1 D2 TT,1 D2 4 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1584,6030
198477,589,Option de base groupée,1 D2 TT,1 D2 4 TT,8401,EDUCATION PHYSIQUE,2014-09-01,9999-12-31,,En cours,6022,52,113,937,6030
198478,589,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,56,122,1271,6030
198479,589,Option de base simple,1 D3 G,1 D3 6 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1583,6030
198480,589,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198481,589,Option de base simple,1 D3 G,1 D3 6 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1587,6030
198482,589,Option de base simple,1 D3 G,1 D3 6 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,122,1596,6030
198483,589,Option de base simple,1 D3 G,1 D3 6 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,122,1607,6030
198484,589,Option de base simple,1 D3 G,1 D3 6 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1629,6030
198486,589,Option de base groupée,1 D3 TQ,1 D3 6 TQ,6210,TECHNICIEN/TECHNICIENNE EN INFOGRAPHIE,2014-09-01,9999-12-31,,En cours,6022,58,134,869,6030
198487,589,Option de base groupée,1 D3 TQ,1 D3 6 TQ,7212,TECHNICIEN/TECHNICIENNE DE BUREAU,2014-09-01,9999-12-31,,En cours,6022,58,134,897,6030
198488,589,Option de base simple,1 D3 TT,1 D3 6 TT,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,59,137,1583,6030
198489,589,Option de base simple,1 D3 TT,1 D3 6 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,59,137,1584,6030
198490,589,Option de base simple,1 D3 TT,1 D3 6 TT,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,59,137,1629,6030
198491,589,Option de base groupée,1 D3 TT,1 D3 6 TT,8401,EDUCATION PHYSIQUE,2014-09-01,9999-12-31,,En cours,6022,59,137,937,6030
198492,589,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,49,106,2726,6030
198493,589,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,56,122,2726,6030
198494,589,Option de base simple,1 D3 G,1 D3 6 G,6101,SCIENCES,2016-09-01,9999-12-31,,En cours,6023,56,122,2493,6030
198495,620,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,49,106,1271,6030
198496,620,Option de base simple,1 D2 G,1 D2 4 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1583,6030
198497,620,Option de base simple,1 D2 G,1 D2 4 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1584,6030
198498,620,Option de base simple,1 D2 G,1 D2 4 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1587,6030
198499,620,Option de base simple,1 D2 G,1 D2 4 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1591,6030
198500,620,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,106,1822,6030
198501,620,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,106,1607,6030
198502,620,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,56,122,1271,6030
198503,620,Option de base simple,1 D3 G,1 D3 6 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1583,6030
198504,620,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198505,620,Option de base simple,1 D3 G,1 D3 6 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1587,6030
198507,620,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,122,1822,6030
198508,620,Option de base simple,1 D3 G,1 D3 6 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,122,1607,6030
198509,620,Option de base simple,1 D3 G,1 D3 6 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1629,6030
198511,620,Option de base simple,1 D3 G,1 D3 6 G,2121,LANGUE MODERNE II NEERLANDAIS,2015-09-01,9999-12-31,,En cours,6023,56,122,1591,6030
198512,620,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,49,106,2726,6030
198513,620,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,56,122,2726,6030
198514,620,Option de base simple,1 D3 G,1 D3 6 G,6101,SCIENCES,2016-09-01,9999-12-31,,En cours,6023,56,122,2493,6030
198515,642,Option de base groupée,R D3 P,R D3 7B P,3306,COMPLEMENT EN TECHNIQUES SPECIALISEES EN CONSTRUCTION-GROS OEUVRE,2015-09-01,9999-12-31,,En cours,6022,60,140,803,6030
198516,642,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,49,106,1271,6030
198517,642,Option de base simple,1 D2 G,1 D2 4 G,1453,EDUCATION TECHNIQUE ET TECHNOLOGIQUE,2014-09-01,9999-12-31,,En cours,6023,49,106,1314,6030
198518,642,Option de base simple,1 D2 G,1 D2 4 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1584,6030
198519,642,Option de base simple,1 D2 G,1 D2 4 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1587,6030
198520,642,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,106,1822,6030
198521,642,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,106,1607,6030
198525,642,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,56,122,1271,6030
198526,642,Option de base simple,1 D3 G,1 D3 6 G,1453,EDUCATION TECHNIQUE ET TECHNOLOGIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1314,6030
198527,642,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198528,642,Option de base simple,1 D3 G,1 D3 6 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1587,6030
198529,642,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,122,1822,6030
198532,642,Option de base simple,1 D3 G,1 D3 6 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1629,6030
198533,642,Option de base simple,1 D3 G,1 D3 6 G,5201,HISTOIRE,2014-09-01,9999-12-31,,En cours,6023,56,122,1455,6030
198536,642,Option de base groupée,1 D3 P,1 D3 6 P,7405,AUXILIAIRE ADMINISTRATIF ET D'ACCUEIL/AUXILIAIRE ADMINISTRATIVE ET D'ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,57,127,900,6030
198537,642,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,49,106,2726,6030
198539,642,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,56,122,2726,6030
198540,642,Option de base simple,1 D3 G,1 D3 6 G,6101,SCIENCES,2016-09-01,9999-12-31,,En cours,6023,56,122,2493,6030
198541,642,Option de base groupée,1 D2 P,1 D2 4 P,3303,CONSTRUCTION-GROS OEUVRE,2017-09-01,9999-12-31,,En cours,6022,50,108,800,6030
198542,644,Option de base simple,1 D2 G,1 D2 4 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1583,6030
198543,644,Option de base simple,1 D2 G,1 D2 4 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1584,6030
198544,644,Option de base simple,1 D2 G,1 D2 4 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1587,6030
198545,644,Option de base simple,1 D2 G,1 D2 4 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1591,6030
198546,644,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,106,1822,6030
198547,644,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,106,1607,6030
198548,644,Option de base simple,1 D2 TT,1 D2 4 TT,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1583,6030
198549,644,Option de base simple,1 D2 TT,1 D2 4 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1584,6030
198550,644,Option de base groupée,1 D2 TT,1 D2 4 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,52,113,908,6030
198551,644,Option de base simple,1 D3 G,1 D3 6 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1583,6030
198552,644,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198553,644,Option de base simple,1 D3 G,1 D3 6 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1587,6030
198554,644,Option de base simple,1 D3 G,1 D3 6 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1591,6030
198555,644,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,122,1822,6030
198556,644,Option de base simple,1 D3 G,1 D3 6 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,122,1831,6030
198557,644,Option de base simple,1 D3 G,1 D3 6 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,122,1607,6030
198558,644,Option de base simple,1 D3 G,1 D3 6 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1629,6030
198561,644,Option de base simple,1 D3 G,1 D3 6 G,6101,SCIENCES,2016-09-01,9999-12-31,,En cours,6023,56,122,2493,6030
198563,647,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,49,106,1271,6030
198564,647,Option de base simple,1 D2 G,1 D2 4 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1583,6030
198565,647,Option de base simple,1 D2 G,1 D2 4 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1584,6030
198566,647,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,106,1822,6030
198567,647,Option de base simple,1 D2 G,1 D2 4 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,106,1831,6030
198568,647,Option de base groupée,1 D2 P,1 D2 4 P,4117,CUISINE ET SALLE,2014-09-01,9999-12-31,,En cours,6022,50,108,826,6030
198569,647,Option de base groupée,1 D2 P,1 D2 4 P,8108,SERVICES SOCIAUX,2014-09-01,9999-12-31,,En cours,6022,50,108,909,6030
198570,647,Option de base groupée,1 D2 TQ,1 D2 4 TQ,7406,SECRETARIAT-TOURISME,2014-09-01,9999-12-31,,En cours,6022,51,110,901,6030
198571,647,Option de base groupée,1 D2 TQ,1 D2 4 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2014-09-01,9999-12-31,,En cours,6022,51,110,913,6030
198572,647,Option de base simple,1 D2 TT,1 D2 4 TT,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1583,6030
198573,647,Option de base simple,1 D2 TT,1 D2 4 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,52,113,1584,6030
198574,647,Option de base groupée,1 D2 TT,1 D2 4 TT,6101,ARTS,2014-09-01,9999-12-31,,En cours,6022,52,113,860,6030
198575,647,Option de base groupée,1 D2 TT,1 D2 4 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2014-09-01,9999-12-31,,En cours,6022,52,113,908,6030
198576,647,Option de base groupée,1 D2 TT,1 D2 4 TT,9107,SCIENCES APPLIQUEES,2014-09-01,9999-12-31,,En cours,6022,52,113,947,6030
198577,647,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2014-09-01,9999-12-31,,En cours,6023,56,122,1271,6030
198578,647,Option de base simple,1 D3 G,1 D3 6 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1583,6030
198579,647,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198580,647,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,122,1822,6030
198581,647,Option de base simple,1 D3 G,1 D3 6 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,122,1831,6030
198582,647,Option de base groupée,1 D3 P,1 D3 6 P,4128,CUISINIER/CUISINIERE DE COLLECTIVITE,2014-09-01,9999-12-31,,En cours,6022,57,127,837,6030
198583,647,Option de base groupée,1 D3 P,1 D3 6 P,8123,AIDE FAMILIAL/AIDE FAMILIALE,2014-09-01,9999-12-31,,En cours,6022,57,127,916,6030
198584,647,Option de base groupée,1 D3 P,1 D3 6 P,8207,PUERICULTURE,2014-09-01,9999-12-31,,En cours,6022,57,127,919,6030
198585,647,Option de base groupée,1 D3 TQ,1 D3 6 TQ,7123,TECHNICIEN COMMERCIAL/TECHNICIENNE COMMERCIALE,2014-09-01,9999-12-31,,En cours,6022,58,134,890,6030
198586,647,Option de base groupée,1 D3 TQ,1 D3 6 TQ,8113,AGENT/AGENTE D'EDUCATION,2014-09-01,9999-12-31,,En cours,6022,58,134,912,6030
198587,647,Option de base simple,1 D3 TT,1 D3 6 TT,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,59,137,1583,6030
198588,647,Option de base simple,1 D3 TT,1 D3 6 TT,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,59,137,1584,6030
198589,647,Option de base groupée,1 D3 TT,1 D3 6 TT,6101,ARTS,2014-09-01,9999-12-31,,En cours,6022,59,137,860,6030
198591,647,Option de base groupée,1 D3 TT,1 D3 6 TT,9107,SCIENCES APPLIQUEES,2015-09-01,9999-12-31,,En cours,6022,59,137,947,6030
198592,647,Option de base simple,1 D2 G,1 D2 4 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,49,106,2726,6030
198593,647,Option de base simple,1 D3 G,1 D3 6 G,1384,EDUCATION ARTISTIQUE : ARTS D'EXPRESSION,2016-09-01,9999-12-31,,En cours,6023,56,122,2726,6030
198595,647,Option de base groupée,R D3 P,R D3 7B P,4126,CHEF DE CUISINE DE COLLECTIVITE,2017-09-01,9999-12-31,,En cours,6022,60,140,835,6030
198607,679,Option de base simple,1 D2 G,1 D2 4 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1583,6030
198608,679,Option de base simple,1 D2 G,1 D2 4 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1584,6030
198609,679,Option de base simple,1 D2 G,1 D2 4 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1587,6030
198610,679,Option de base simple,1 D2 G,1 D2 4 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,106,1591,6030
198611,679,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,106,1822,6030
198612,679,Option de base simple,1 D2 G,1 D2 4 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,106,1831,6030
198613,679,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,106,1607,6030
198614,679,Option de base simple,1 D2 G,1 D2 4 G,3926,GREC 2H,2014-09-01,9999-12-31,,En cours,6023,49,106,2441,6030
198615,679,Option de base groupée,1 D2 P,1 D2 4 P,3102,BOIS,2014-09-01,9999-12-31,,En cours,6022,50,108,770,6030
198616,679,Option de base groupée,1 D2 P,1 D2 4 P,4117,CUISINE ET SALLE,2014-09-01,9999-12-31,,En cours,6022,50,108,826,6030
198617,679,Option de base groupée,1 D2 TQ,1 D2 4 TQ,2301,ELECTROMECANIQUE,2014-09-01,9999-12-31,,En cours,6022,51,110,692,6030
198618,679,Option de base groupée,1 D2 TQ,1 D2 4 TQ,7110,GESTION,2014-09-01,9999-12-31,,En cours,6022,51,110,888,6030
198619,679,Option de base groupée,1 D2 TQ,1 D2 4 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2014-09-01,9999-12-31,,En cours,6022,51,110,913,6030
198620,679,Option de base simple,1 D3 G,1 D3 6 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1583,6030
198621,679,Option de base simple,1 D3 G,1 D3 6 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1584,6030
198622,679,Option de base simple,1 D3 G,1 D3 6 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1587,6030
198623,679,Option de base simple,1 D3 G,1 D3 6 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,122,1591,6030
198624,679,Option de base simple,1 D3 G,1 D3 6 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,122,1596,6030
198625,679,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,122,1822,6030
198626,679,Option de base simple,1 D3 G,1 D3 6 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,122,1831,6030
198627,679,Option de base simple,1 D3 G,1 D3 6 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,122,1607,6030
198628,679,Option de base simple,1 D3 G,1 D3 6 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,122,1629,6030
198633,679,Option de base groupée,1 D3 TQ,1 D3 6 TQ,7124,TECHNICIEN/TECHNICIENNE EN COMPTABILITE,2014-09-01,9999-12-31,,En cours,6022,58,134,891,6030
198634,679,Option de base groupée,1 D3 TQ,1 D3 6 TQ,8113,AGENT/AGENTE D'EDUCATION,2014-09-01,9999-12-31,,En cours,6022,58,134,912,6030
