"NS_ETAB_ID","CO_ETUDE_ID","TE_LIBL_CRT","CO_UNI_ID","DT_DEBUT","DT_FIN"
2125,GT33M,"1 D3 7M G                ","112",2016-09-01,2017-08-31
2125,GT33M,"1 D3 7M G                ","112",2017-09-01,2018-01-14
2125,GT33M,"1 D3 7M G                ","112",2018-01-15,2022-08-31
2125,GT33M,"1 D3 7M G                ","112",2019-01-15,2019-08-31
2125,GT33M,"1 D3 7M G                ","112",2019-09-01,2020-08-31
2125,GT33M,"1 D3 7M G                ","112",2020-09-01,2022-08-31
2125,GT33P,"1 D3 7PES                ","112",2020-09-01,2022-08-31
2125,GT33S,"1 D3 7S G                ","112",2014-09-01,2015-08-31
2125,GT33S,"1 D3 7S G                ","112",2015-09-01,2016-08-31
2125,GT33S,"1 D3 7S G                ","112",2016-09-01,2017-08-31
2125,GT33S,"1 D3 7S G                ","112",2017-09-01,2018-01-14
2125,GT33S,"1 D3 7S G                ","112",2018-01-15,2022-08-31
2125,GT33S,"1 D3 7S G                ","112",2019-01-15,2019-08-31
2125,GT33S,"1 D3 7S G                ","112",2019-09-01,2020-08-31
2125,GT33S,"1 D3 7S G                ","112",2020-09-01,2022-08-31
2125,PC4C ,R DQ 4 P                 ,"119",2019-09-01,9999-12-31
2125,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
2125,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
2125,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
2125,PQI24,R D2 P 45                ,"119",2018-09-01,9999-12-31
2125,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
2125,PQI34,R D3 P 45                ,"119",2018-09-01,9999-12-31
2125,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
2125,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2125,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2125,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2125,PQS3 ,R D3 7B P                ,"119",2018-09-01,9999-12-31
2125,PQ21 ,"1 D2 3 P                 ","112",2018-09-01,9999-12-31
2125,PQ22 ,"1 D2 4 P                 ","112",2018-09-01,9999-12-31
2125,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2125,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,9999-12-31
2125,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,9999-12-31
2125,PQ33B,"1 D3 7B P                ","112",2018-09-01,9999-12-31
2125,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2125,TQC4C,R DQ 4 TQ                ,"119",2019-09-01,9999-12-31
2125,TQC5C,R DQ 5 TQ                ,"119",2019-09-01,9999-12-31
2125,TQC6C,R DQ 6 TQ                ,"119",2020-09-01,9999-12-31
2125,TQD2C,R DQ C2D TQ              ,"119",2019-09-01,9999-12-31
2125,TQ21 ,"1 D2 3 TQ                ","112",2018-09-01,9999-12-31
2125,TQ22 ,"1 D2 4 TQ                ","112",2018-09-01,9999-12-31
2125,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2125,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2125,TQ31 ,"1 D3 5 TQ                ","112",2018-09-01,9999-12-31
2125,TQ32 ,"1 D3 6 TQ                ","112",2018-09-01,9999-12-31
2125,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2125,TT31 ,"1 D3 5 TT                ","112",2014-09-01,2015-08-31
2125,TT31 ,"1 D3 5 TT                ","112",2015-09-01,2016-08-31
2125,TT31 ,"1 D3 5 TT                ","112",2016-09-01,2017-08-31
2125,TT31 ,"1 D3 5 TT                ","112",2017-09-01,2018-01-14
2125,TT31 ,"1 D3 5 TT                ","112",2018-01-15,9999-12-31
2125,TT31 ,"1 D3 5 TT                ","112",2019-01-15,2019-08-31
2125,TT31 ,"1 D3 5 TT                ","112",2019-09-01,2020-08-31
2125,TT31 ,"1 D3 5 TT                ","112",2020-09-01,2021-08-31
2125,TT32 ,"1 D3 6 TT                ","112",2014-09-01,2015-08-31
2125,TT32 ,"1 D3 6 TT                ","112",2015-09-01,2016-08-31
2125,TT32 ,"1 D3 6 TT                ","112",2016-09-01,2017-08-31
2125,TT32 ,"1 D3 6 TT                ","112",2017-09-01,2018-01-14
2125,TT32 ,"1 D3 6 TT                ","112",2018-01-15,9999-12-31
2125,TT32 ,"1 D3 6 TT                ","112",2019-01-15,2019-08-31
2125,TT32 ,"1 D3 6 TT                ","112",2019-09-01,2020-08-31
2125,TT32 ,"1 D3 6 TT                ","112",2020-09-01,2021-08-31
2128,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2128,GT11C,"1 D1 1C                  ","112",2021-01-15,9999-12-31
2128,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2128,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2128,GT12C,"1 D1 2C                  ","112",2021-01-15,9999-12-31
2128,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2128,GT12S,"1 D1 2S                  ","112",2021-01-15,9999-12-31
2128,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2128,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
2128,PC4C ,R DQ 4 P                 ,"119",2018-09-01,9999-12-31
2128,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
2128,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
2128,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
2128,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
2128,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
2128,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
2128,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
2128,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
2128,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
2128,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2128,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2128,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2128,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
2128,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
2128,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2128,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2128,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2128,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2128,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2128,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2128,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2128,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
2128,TQC4C,R DQ 4 TQ                ,"119",2018-09-01,9999-12-31
2128,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
2128,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
2128,TQS1 ,R D3 5 TQ                ,"119",2014-09-01,9999-12-31
2128,TQS2 ,R D3 6 TQ                ,"119",2014-09-01,9999-12-31
2128,TQS3 ,R D3 7 TQ                ,"119",2014-09-01,9999-12-31
2128,TQ2CC,"1 DQ C2D TQ              ","112",2019-09-01,9999-12-31
2128,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2128,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2128,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2128,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2128,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2128,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2128,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2128,TT21 ,"1 D2 3 TT                ","112",2015-09-01,9999-12-31
2128,TT22 ,"1 D2 4 TT                ","112",2015-09-01,9999-12-31
2128,TT22R,"1 D2 4R TT               ","112",2015-09-01,9999-12-31
2128,TT31 ,"1 D3 5 TT                ","112",2016-09-01,2017-01-13
2128,TT31 ,"1 D3 5 TT                ","112",2018-09-01,2018-09-30
2128,TT31 ,"1 D3 5 TT                ","112",2018-10-01,9999-12-31
2128,TT32 ,"1 D3 6 TT                ","112",2016-09-01,9999-12-31
2128,TT32 ,"1 D3 6 TT                ","112",2018-09-01,2018-09-30
2128,TT32 ,"1 D3 6 TT                ","112",2018-10-01,9999-12-31
2129,DASPA,DASPA                    ,"112",2019-09-01,9999-12-31
2129,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2129,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2129,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2129,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2129,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2129,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2129,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2129,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
2129,PC4C ,R DQ 4 P                 ,"119",2018-09-01,9999-12-31
2129,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
2129,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
2129,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
2129,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
2129,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
2129,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
2129,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
2129,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
2129,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
2129,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2129,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2129,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2129,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
2129,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
2129,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2129,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2129,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2129,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2129,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2129,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2129,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2129,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
2129,TQC4C,R DQ 4 TQ                ,"119",2018-09-01,9999-12-31
2129,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2129,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2129,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2129,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2129,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2129,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2129,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2129,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
2129,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
2129,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
2129,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
2129,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
2133,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2133,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2133,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2133,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2133,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2133,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
2133,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
2133,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
2133,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
2133,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2133,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2133,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2133,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2133,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2133,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2133,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2133,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
2133,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
2133,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
2133,TQ2CC,"1 DQ C2D TQ              ","112",2019-09-01,9999-12-31
2133,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2133,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2133,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2133,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2133,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2133,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2133,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2133,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
2133,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
2133,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
2133,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
2133,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
2159,DASPA,DASPA                    ,"112",2020-09-01,2020-08-31
2159,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2159,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2159,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2159,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2159,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2159,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2159,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2159,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
2159,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
2159,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2159,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2159,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2159,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2159,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
2159,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
2159,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
2159,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
2159,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2159,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2159,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2159,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2159,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2159,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2159,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2159,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
2159,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
2159,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
2159,TQ2CC,"1 DQ C2D TQ              ","112",2019-09-01,9999-12-31
2159,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2159,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2159,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2159,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2159,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2159,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2159,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2174,DASPA,DASPA                    ,"112",2020-09-01,2020-08-31
2174,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2174,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2174,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2174,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2174,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2174,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2174,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2174,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
2174,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
2174,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2174,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2174,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2174,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2174,PC4C ,R DQ 4 P                 ,"119",2018-09-01,9999-12-31
2174,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
2174,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
2174,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
2174,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
2174,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
2174,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
2174,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
2174,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2174,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2174,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2174,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
2174,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,2016-08-31
2174,PQ21 ,"1 D2 3 P                 ","112",2016-09-01,9999-12-31
2174,PQ21 ,"1 D2 3 P                 ","112",2017-01-15,2017-08-31
2174,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,2016-08-31
2174,PQ22 ,"1 D2 4 P                 ","112",2016-09-01,9999-12-31
2174,PQ22 ,"1 D2 4 P                 ","112",2017-01-15,2017-08-31
2174,PQ22 ,"1 D2 4 P                 ","112",2017-09-01,2018-08-31
2174,TQC4C,R DQ 4 TQ                ,"119",2018-09-01,9999-12-31
2174,TQS1 ,R D3 5 TQ                ,"119",2016-09-01,9999-12-31
2174,TQS2 ,R D3 6 TQ                ,"119",2016-09-01,9999-12-31
2174,TQS3 ,R D3 7 TQ                ,"119",2016-09-01,9999-12-31
2174,TQS3 ,R D3 7 TQ                ,"119",2018-09-01,9999-12-31
2174,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2174,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2174,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2174,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2174,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2174,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2174,TQ33 ,"1 D3 7 TQ                ","112",2018-09-01,9999-12-31
2175,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2175,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2175,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2175,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2175,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2176,DASPA,DASPA                    ,"112",2019-09-01,2021-08-31
2176,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
2176,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
2176,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
2176,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
2176,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2176,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2176,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2176,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2177,DASPA,DASPA                    ,"112",2019-09-01,9999-12-31
2177,PC4  ,"1 DQ 4 P                 ","112",2017-09-01,9999-12-31
2177,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
2177,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
2177,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
2177,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2177,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2177,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2177,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
2177,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
2177,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2177,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2177,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2177,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2177,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2177,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2177,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2177,TQC4 ,"1 DQ 4 TQ                ","112",2017-09-01,9999-12-31
2177,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
