"NS_HABI_ID","NS_FORM_ID","NS_ETAB_ID_REF","NS_OBJ_MODHO_ID","NS_OBJ_MODLI_ID","NS_OBJ_MODPE_ID"
3390,1337,5225,"3688","3685","3690"
3391,1338,5224,"3688","3683;3685","3690"
3392,1339,95064,"3688","3683","3690"
3393,1340,95080,"3688","3683","3691"
3394,1341,95493,"3688","3683","3690"
3395,1341,85025,"3688","3683","3690"
3396,1342,95493,"3688","3683;3685","3690"
3397,1343,22006,"3688","3683;3685","3690"
3398,1344,55010,"3688","3683;3685","3690"
3399,1345,21008,"3688","3683","3690"
3400,1346,518,"3688","3685","3690"
3401,1347,381,"3688","3683;3685","3690"
3402,1348,181,"3688","3683","3690"
3403,1349,3017,"3688","3683","3690"
3404,1350,182,"3688","3683","3690"
3405,1351,181,"3688","3683;3685","3690"
3406,1352,5226,"3730","3683","3690"
3407,1353,5224,"3688","3683;3685","3690"
3408,1354,5409,"3688","3683","3690"
3409,1355,95309,"3688","3683","3690"
3410,119,22005,"3688","3683","3690"
3573,1443,5225,"3730","3685","3692"
3411,294,5964,"3688","3683","3690"
3412,320,5759,"3688","3683;3685","3690"
3413,181,23007,"3688","3683","3690"
3414,181,23007,"3730","3683","3690"
3415,297,95064,"3730","3683","3690"
3416,401,22006,"3688","3683","3690"
3417,403,22006,"3688","3683","3690"
3418,406,22006,"3688","3683","3690"
3419,408,22006,"3688","3683","3690"
3420,409,22006,"3688","3683","3690"
3421,412,22006,"3688","3683","3690"
3422,414,22006,"3688","3683","3690"
3423,96,5224,"3688","3683;3685","3690"
3424,133,5759,"3688","3683","3690"
3425,135,5759,"3688","3683","3690"
3431,741,5223,"3730","3683","3691"
3432,255,5223,"3688","3683","3690"
3433,732,5223,"3688","3683","3690"
3434,67,23007,"3689","3683","3690"
3441,1361,95027,"3688","3683","3690"
3442,1362,5226,"3730","3683","3690"
3451,1291,95027,"3688","3683","3690"
3461,1381,5231,"3730","3683","3690"
3462,1382,5231,"3689","3683","3690"
3471,1291,5220,"3730","3683","3690"
3480,1391,5220,"3689","3683","3690"
3481,1401,22004,"3689","3683","3690"
3482,1402,22004,"3689","3683","3690"
3483,1403,22004,"3689","3683","3690"
3484,1404,22004,"3689","3683","3690"
3561,700,753,"3688","3683","3690"
3571,1441,5225,"3730","3685","3692"
3485,1405,22004,"3689","3683","3690"
3487,1406,22004,"3688","3683","3690"
3491,1416,5964,"3688","3683","3690"
3492,1416,22005,"3688","3683","3690"
3493,1416,95064,"3688","3683","3690"
3494,1416,95274,"3688","3683","3690"
3495,1416,5759,"3688","3683","3690"
3496,1416,95493,"3688","3683","3690"
3497,1416,95080,"3688","3683","3690"
3498,1416,95080,"3688","3683","3690"
3499,1416,55010,"3688","3683","3690"
3500,1416,61021,"3688","3683","3690"
3501,1412,5759,"3688","3683","3690"
3502,1412,94030,"3688","3683","3690"
3503,1412,95064,"3688","3683","3690"
3504,1412,95080,"3688","3683","3690"
3505,1412,65017,"3688","3683","3690"
3506,1412,65017,"3688","3683","3690"
3507,1413,95064,"3688","3683","3690"
3508,1414,5759,"3688","3683","3690"
3509,1414,95064,"3688","3683","3690"
3510,1414,22004,"3688","3683","3690"
3511,1414,61021,"3688","3683","3690"
3512,1414,95080,"3688","3683","3690"
3513,1414,85025,"3688","3683","3690"
3514,1415,85025,"3688","3683","3690"
3515,1415,95080,"3688","3683","3690"
3516,1415,22005,"3688","3683","3690"
3517,1415,95064,"3688","3683","3690"
3574,1444,5225,"3730","3685","3692"
3575,1445,5225,"3730","3685","3692"
3518,1415,95274,"3688","3683","3690"
3519,1415,95274,"3688","3683","3690"
3520,1415,5759,"3688","3683","3690"
3521,1411,23007,"3688","3683","3690"
3522,1417,21008,"3688","3683","3690"
3523,1417,61021,"3688","3683","3690"
3524,1417,95027,"3688","3683","3690"
3525,1417,5759,"3688","3683","3690"
3526,1417,55010,"3688","3683","3690"
3527,1191,2064,"3689","3683","3690"
3528,1418,5225,"3688","3683","3690"
3529,1419,5225,"3688","3683","3690"
3530,1420,5225,"3688","3683","3690"
3531,1421,5225,"3730","3683","3690"
3532,1422,5225,"3730","3683","3690"
3533,1423,5225,"3689","3683","3690"
3534,1382,5225,"3730","3683","3690"
3535,1424,5225,"3730","3683","3690"
3536,1425,5225,"3730","3683","3690"
3537,1426,5225,"3730","3683","3690"
3538,1427,5225,"3730","3683","3690"
3539,1428,5225,"3730","3683","3690"
3540,1429,5225,"3730","3683","3693"
3541,1431,21409,"3688","3683","3690"
3542,1431,61021,"3688","3683","3690"
3543,1431,65017,"3688","3683","3690"
3544,1431,94030,"3688","3683","3690"
3545,1431,95064,"3688","3683","3690"
3546,1431,95080,"3688","3683","3690"
3581,99,1220,"3730","3683","3690"
3582,118,166,"3730","3683","3690"
3583,121,1220,"3730","3683","3690"
3584,173,979,"3730","3683","3690"
3585,828,3012,"3730","3683","3690"
3586,832,2032,"3730","3683","3690"
3591,401,95080,"3688","3683","3690"
3592,273,95080,"3688","3683","3690"
3601,251,5231,"3688","3683","3690"
3611,300,5231,"3688","3683","3690"
3621,1451,5224,"3688","3685","3690"
3631,1461,22004,"3730","3683","3690"
3641,137,23007,"3688","3683","3690"
3651,251,5226,"3688","3683","3690"
3661,1472,5231,"3730","3683","3690"
3662,66,5220,"3689","3683","3690"
3671,1481,5231,"3689","3683","3690"
3672,1482,5231,"3688","3683","3690"
3692,59,22003,"3688","3683","3690"
3701,536,181,"3688","3683","3690"
3711,172,5964,"3688","3683","3690"
3712,170,5964,"3688","3683","3690"
3713,346,5964,"3688","3683","3690"
3714,454,5964,"3688;3689","3683","3690;3692"
3715,454,5964,"3688;3689","3683","3690;3692"
3721,139,5964,"3688","3683","3690"
3731,139,5964,"3688","3683","3690"
3732,139,5964,"3688","3683","3690"
3733,139,5964,"3688","3683","3690"
3743,172,5964,"3688","3683","3690"
3744,172,5964,"3688","3683","3690"
3745,1541,5964,"3688","3683","3690"
3746,172,5964,"3688","3683","3690"
3747,172,5964,"3688","3683","3690"
3761,1591,5964,"3688","3683","3690"
3771,1611,5225,"3688","3683","3690"
